id,sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
789,F,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
1670,F,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
3625,F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10
2537,I,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11
962,I,0.505,0.39,0.15,0.685,0.362,0.131,0.156,8
1329,I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8
1014,F,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9
1294,I,0.52,0.395,0.125,0.663,0.3005,0.131,0.1905,9
2059,I,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8
3496,M,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,8
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8
3654,I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9
3764,I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10
3298,F,0.62,0.5,0.175,1.146,0.477,0.23,0.39,13
2637,I,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7
2176,F,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20
3843,M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16
1200,F,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,10
2428,F,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,10
582,F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
1202,M,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,12
3339,F,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12
1111,I,0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8
1183,M,0.665,0.525,0.16,1.363,0.629,0.279,0.34,8
2422,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12
1258,I,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8
2149,M,0.27,0.195,0.07,0.106,0.0465,0.018,0.036,7
2491,F,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10
3340,I,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,17
3974,I,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8
2438,F,0.515,0.4,0.17,0.796,0.258,0.1755,0.28,16
3737,M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
4027,I,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6
1667,F,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11
2022,F,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9
1758,M,0.735,0.59,0.215,1.747,0.7275,0.403,0.557,11
1368,M,0.61,0.46,0.16,1.0,0.494,0.197,0.275,10
3975,I,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119,6
1432,I,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
2293,I,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6
2774,F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9
318,F,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
3011,I,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8
1734,M,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12
4013,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8
3263,M,0.565,0.45,0.115,0.9085,0.398,0.197,0.29,17
1078,I,0.42,0.31,0.095,0.279,0.1255,0.051,0.088,6
866,M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9
1979,M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13
2399,F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17
3458,F,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8
1956,M,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11
56,M,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8
2461,F,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13
1657,M,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9
451,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16
3780,M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
2863,M,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11
3391,M,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13
1237,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
3444,F,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,9
813,I,0.255,0.185,0.06,0.088,0.0365,0.021,0.023,5
170,M,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,14
2908,F,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9
3449,M,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7
103,M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205,10
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
3377,I,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,5
3111,I,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8
894,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3
1899,M,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9
2246,F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10
3789,F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
2826,M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
656,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
2158,M,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,14
1551,I,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7
3918,F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
255,M,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15
489,F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13
2108,M,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27
2305,F,0.55,0.415,0.135,0.775,0.302,0.179,0.26,23
25,F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11
3554,I,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8
3222,M,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18
3238,M,0.695,0.53,0.15,1.477,0.6375,0.3025,0.43,14
1972,M,0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12
1960,F,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10
136,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7
2345,F,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17
3561,I,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9
943,I,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7
3964,I,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5
2132,F,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10
921,I,0.42,0.32,0.115,0.376,0.169,0.092,0.1,5
3161,F,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6
3431,I,0.35,0.265,0.095,0.199,0.073,0.049,0.06,5
3053,F,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11
740,M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
3208,I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9
2966,M,0.67,0.54,0.175,1.482,0.739,0.2925,0.365,10
3725,M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9
1767,M,0.39,0.28,0.125,0.564,0.3035,0.0955,0.143,7
1821,F,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,9
1063,I,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5
3350,I,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,11
424,I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
3740,F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11
105,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
3728,I,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10
2890,M,0.52,0.465,0.15,0.9505,0.456,0.199,0.255,8
2617,M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9
4155,I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
280,F,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15
2907,M,0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10
1812,M,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,10
2329,I,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
2290,I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6
2140,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10
1949,M,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11
512,F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
2088,F,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,12
1203,F,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12
4114,F,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9
3591,F,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9
2419,F,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10
1274,I,0.475,0.36,0.11,0.492,0.211,0.11,0.15,8
716,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
2340,F,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11
24,F,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10
2288,I,0.33,0.265,0.09,0.18,0.068,0.036,0.06,6
2454,I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
3709,M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
1062,I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
2342,I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6
763,M,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14
3794,M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10
529,M,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9
3929,F,0.65,0.515,0.215,1.498,0.564,0.323,0.425,16
690,M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
231,M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14
2900,F,0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9
77,F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
2369,I,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
2261,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11
3468,F,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,11
3594,F,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12
715,I,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
2885,I,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8
1376,M,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10
1983,F,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11
3528,I,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6
1946,M,0.635,0.525,0.16,1.195,0.5435,0.246,0.335,12
888,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
1032,M,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11
3084,I,0.23,0.17,0.05,0.057,0.026,0.013,0.016,5
4110,M,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
2905,M,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,8
2547,I,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5
3767,M,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10
1096,I,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7
3490,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10
3205,M,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,9
1398,M,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11
724,M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11
3232,M,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13
355,M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
1426,F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9
2223,F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14
2750,I,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8
1070,I,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,6
2328,F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
3510,M,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9
3687,I,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11
2058,M,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8
2232,F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9
3072,F,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,10
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
968,M,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8
788,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9
4083,M,0.57,0.445,0.16,1.0145,0.516,0.164,0.3,10
240,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17
3584,M,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
2263,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13
2551,I,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6
2009,I,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8
993,M,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,10
4154,I,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6
1593,I,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8
1249,I,0.395,0.27,0.1,0.2985,0.1445,0.061,0.082,5
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
3677,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11
1950,F,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10
2497,M,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12
2699,M,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11
780,M,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13
258,F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15
3851,M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10
3240,M,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,15
3563,I,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8
3565,F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9
557,F,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12
3662,I,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8
2573,I,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8
1792,M,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,9
1255,I,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,7
1824,I,0.185,0.135,0.04,0.027,0.0105,0.0055,0.009,5
2174,F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13
1283,I,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9
1364,M,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12
2236,F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15
3300,F,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16
987,M,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8
3055,F,0.61,0.495,0.16,1.089,0.469,0.198,0.384,11
679,F,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9
2677,F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9
1157,F,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9
1204,M,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11
1312,F,0.55,0.405,0.125,0.651,0.2965,0.137,0.2,9
3778,I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9
3057,M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13
3873,I,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5
3392,M,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
1536,I,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5
2583,F,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8
1580,I,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8
4085,M,0.585,0.51,0.16,1.218,0.639,0.241,0.3,11
3,M,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
1846,I,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
2548,I,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
1185,F,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,9
991,F,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7
2932,M,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,10
3067,M,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11
3127,F,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,9
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
3281,M,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11
4138,M,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11
3048,I,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8
3602,I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
3875,M,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9
1242,I,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
3071,F,0.655,0.455,0.17,1.2895,0.587,0.3165,0.3415,11
2944,M,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,7
769,F,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17
1470,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9
3289,M,0.535,0.42,0.16,0.72,0.275,0.164,0.225,15
1602,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9
1480,F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
2875,I,0.435,0.335,0.095,0.298,0.109,0.058,0.115,7
2063,M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
3834,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
39,M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9
2431,F,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18
2364,F,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15
1637,F,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
842,M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9
150,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
2733,I,0.415,0.335,0.1,0.358,0.169,0.067,0.105,7
2074,F,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11
2501,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
3313,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11
2645,M,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,8
1324,I,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11
4148,M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11
2185,M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9
1466,M,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8
3986,F,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,10
1563,I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
4089,M,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9
1973,M,0.68,0.54,0.155,1.534,0.671,0.379,0.384,10
978,M,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8
3650,I,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8
983,F,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8
2763,I,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10
2033,M,0.61,0.49,0.16,1.112,0.465,0.228,0.341,10
1286,I,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9
2839,F,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10
1164,M,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
2193,I,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,6
1681,F,0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,11
2177,F,0.58,0.45,0.235,1.071,0.3,0.206,0.395,14
1728,M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
3225,I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9
2884,I,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,9
3806,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8
3853,F,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9
2531,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10
1295,I,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,9
2437,I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
1590,I,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
2408,I,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,15
4097,M,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9
4128,M,0.555,0.435,0.145,0.9205,0.404,0.2275,0.255,8
3273,F,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13
321,I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
1511,M,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10
1510,F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10
3619,F,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12
838,F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
482,M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
985,M,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10
4031,I,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8
1086,I,0.445,0.335,0.11,0.411,0.1985,0.0935,0.109,8
3306,I,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10
1803,F,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10
1335,F,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9
3618,M,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11
2434,I,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
2886,M,0.505,0.365,0.115,0.521,0.25,0.096,0.15,8
3539,I,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8
230,M,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13
1360,I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11
1648,M,0.59,0.49,0.165,1.207,0.559,0.235,0.309,10
1088,I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6
628,I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
1609,I,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8
1813,F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,9
3331,F,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11
2064,M,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8
2319,F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15
3387,M,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
376,M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11
3177,F,0.505,0.41,0.135,0.657,0.291,0.133,0.195,15
3813,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
1889,M,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,7
2727,I,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7
877,F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
1139,F,0.575,0.47,0.165,0.869,0.435,0.197,0.238,9
3451,M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8
683,M,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16
3321,I,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,11
2683,M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11
159,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
3269,F,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12
1544,I,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6
1151,M,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
3254,F,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,7
350,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8
3441,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,7
3801,I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3
720,I,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3
348,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
2443,F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11
3459,M,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,8
3828,M,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11
546,M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
2898,I,0.55,0.435,0.165,0.804,0.34,0.194,0.244,8
1749,M,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11
2337,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11
1579,I,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
2759,F,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8
1868,I,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8
3326,I,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12
1759,F,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12
1103,F,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,7
2100,I,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10
940,I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
4035,I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11
2453,I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
2084,F,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12
3714,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11
4167,M,0.5,0.38,0.125,0.577,0.269,0.1265,0.1535,9
