FlightRecord,FlightDate,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
37548,2005-01-03,616.0,620,944.0,949,UA,592,N335UA,148.0,149.0,128.0,-5.0,-4.0,SJC,DEN,948.0,5.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
19256,1996-01-06,810.0,810,1003.0,955,HP,55,N622AW,113.0,105.0,77.0,8.0,0.0,DEN,PHX,602.0,3.0,33.0,0,,0,,,,,,YES,NO
24202,1999-01-27,1402.0,1405,1634.0,1641,US,1030,N780AU,152.0,156.0,134.0,-7.0,-3.0,RSW,PHL,992.0,8.0,10.0,0,,0,,,,,,NO,NO
37807,2005-01-05,2021.0,1930,2255.0,2200,UA,600,N304UA,94.0,90.0,74.0,55.0,51.0,DEN,TUL,541.0,4.0,16.0,0,,0,48.0,0.0,4.0,0.0,3.0,YES,YES
18070,1996-01-15,1218.0,1215,1405.0,1412,DL,723,N642DL,227.0,237.0,200.0,-7.0,3.0,ATL,PHX,1587.0,3.0,24.0,0,,0,,,,,,NO,YES
4976,1989-01-06,1603.0,1540,1817.0,1755,UA,209,,254.0,255.0,,22.0,23.0,ORD,PDX,1739.0,,,0,,0,,,,,,YES,YES
23608,1998-01-31,1748.0,1635,1931.0,1823,UA,2767,N358UA,103.0,108.0,87.0,68.0,73.0,DEN,PHX,602.0,3.0,13.0,0,,0,,,,,,YES,YES
14767,1994-01-31,800.0,800,908.0,918,US,246,,68.0,78.0,,-10.0,0.0,DCA,BUF,296.0,,,0,,0,,,,,,NO,NO
23092,1998-01-30,2027.0,2035,2211.0,2243,DL,647,N917DE,224.0,248.0,206.0,-32.0,-8.0,CVG,PHX,1569.0,4.0,14.0,0,,0,,,,,,NO,NO
11958,1992-01-19,930.0,930,1056.0,1125,US,93,,206.0,235.0,,-29.0,0.0,IND,PHX,1489.0,,,0,,0,,,,,,NO,NO
5951,1989-01-03,1832.0,1620,2002.0,1750,UA,237,,150.0,150.0,,132.0,132.0,ORD,DEN,888.0,,,0,,0,,,,,,YES,YES
20216,1997-01-10,1800.0,1735,2013.0,1945,DL,689,N123DN,253.0,250.0,234.0,28.0,25.0,ATL,PHX,1587.0,5.0,14.0,0,,0,,,,,,YES,YES
36464,2005-01-20,1844.0,1831,2025.0,2012,UA,558,N527UA,101.0,101.0,75.0,13.0,13.0,SFO,PDX,550.0,7.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
9320,1991-01-04,1942.0,1945,2111.0,2115,US,137,,89.0,90.0,,-4.0,-3.0,PWM,PHL,365.0,,,0,,0,,,,,,NO,NO
14333,1994-01-25,1531.0,1530,1801.0,1801,US,236,,150.0,151.0,,0.0,1.0,MCO,LGA,950.0,,,0,,0,,,,,,NO,YES
36151,2005-01-08,1357.0,1310,1921.0,1904,UA,546,N840UA,204.0,234.0,188.0,17.0,47.0,SAN,ORD,1723.0,4.0,12.0,0,,0,5.0,0.0,0.0,0.0,12.0,YES,YES
34180,2004-01-16,2008.0,2010,2105.0,2114,UA,467,N507UA,57.0,64.0,38.0,-9.0,-2.0,LAS,LAX,236.0,7.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
23495,1998-01-11,1222.0,1220,1401.0,1409,UA,2761,N915UA,99.0,109.0,85.0,-8.0,2.0,DEN,PHX,602.0,3.0,11.0,0,,0,,,,,,NO,YES
5129,1989-01-09,854.0,855,1034.0,1040,UA,215,,160.0,165.0,,-6.0,-1.0,MCO,ORD,1005.0,,,0,,0,,,,,,NO,NO
4642,1989-01-29,1215.0,1210,1555.0,1627,UA,201,,400.0,437.0,,-32.0,5.0,DEN,HNL,3365.0,,,0,,0,,,,,,NO,YES
42358,2008-01-03,1206.0,1200,1328.0,1315,WN,3655,N465WN,82.0,75.0,63.0,13.0,6.0,LAX,OAK,337.0,4.0,15.0,0,,0,,,,,,YES,YES
8655,1991-01-23,958.0,945,1212.0,1222,US,125,,74.0,97.0,,-10.0,13.0,STL,PIT,553.0,,,0,,0,,,,,,NO,YES
10485,1992-01-17,2021.0,2020,2155.0,2202,US,62,,94.0,102.0,,-7.0,1.0,CLT,EWR,529.0,,,0,,0,,,,,,NO,YES
5307,1989-01-11,811.0,810,1030.0,934,UA,221,,199.0,144.0,,56.0,1.0,ORD,DEN,888.0,,,0,,0,,,,,,YES,YES
25791,1999-01-20,1750.0,1730,1858.0,1840,WN,1297,N300,68.0,70.0,55.0,18.0,20.0,ABQ,PHX,328.0,5.0,8.0,0,,0,,,,,,YES,YES
42668,2008-01-03,839.0,820,1058.0,1040,WN,1690,N217JC,79.0,80.0,65.0,18.0,19.0,MDW,BUF,468.0,4.0,10.0,0,,0,11.0,0.0,0.0,0.0,7.0,YES,YES
15746,1994-01-15,1226.0,1230,1345.0,1350,US,272,,139.0,140.0,,-5.0,-4.0,PIT,MCI,773.0,,,0,,0,,,,,,NO,NO
15638,1994-01-02,1148.0,1150,1439.0,1458,US,270,,111.0,128.0,,-19.0,-2.0,STL,PHL,813.0,,,0,,0,,,,,,NO,NO
40454,2007-01-02,1618.0,1555,1844.0,1855,WN,515,N424,206.0,240.0,192.0,-11.0,23.0,BNA,PHX,1448.0,6.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
849,1987-10-15,1857.0,1850,2008.0,2003,PS,1496,,71.0,73.0,,5.0,7.0,OAK,SNA,371.0,,,0,,0,,,,,,YES,YES
39428,2006-01-12,712.0,610,,730,US,720,N435US,,80.0,,,62.0,ALB,DCA,318.0,0.0,8.0,0,,1,0.0,0.0,0.0,0.0,0.0,YES,YES
41047,2007-01-02,1517.0,1455,1619.0,1600,WN,932,N374SW,62.0,65.0,37.0,19.0,22.0,FLL,TPA,197.0,4.0,21.0,0,,0,4.0,0.0,0.0,0.0,15.0,YES,YES
26052,2000-01-01,1727.0,1731,1850.0,1854,HP,154,N801AW,143.0,143.0,127.0,-4.0,-4.0,AUS,PHX,872.0,7.0,9.0,0,,0,,,,,,NO,NO
38264,2006-01-11,758.0,750,1025.0,1032,US,425,N185UW,267.0,282.0,247.0,-7.0,8.0,CLT,PHX,1774.0,7.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
7814,1990-01-22,707.0,705,902.0,904,US,57,,115.0,119.0,,-2.0,2.0,PHL,IND,587.0,,,0,,0,,,,,,NO,YES
4146,1989-01-20,1737.0,1740,1824.0,1820,UA,185,,47.0,40.0,,4.0,-3.0,HNL,LIH,102.0,,,0,,0,,,,,,YES,NO
37936,2005-01-18,658.0,700,801.0,806,UA,603,N463UA,123.0,126.0,102.0,-5.0,-2.0,DCA,ORD,612.0,5.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
35419,2004-01-14,837.0,842,1004.0,1017,UA,497,N840UA,147.0,155.0,129.0,-13.0,-5.0,DEN,SJC,948.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
15664,1994-01-24,1224.0,1220,1314.0,1315,US,271,,50.0,55.0,,-1.0,4.0,PIT,TOL,201.0,,,0,,0,,,,,,NO,YES
681,1987-10-12,952.0,953,1119.0,1106,PS,1490,,87.0,73.0,,13.0,-1.0,OAK,SNA,371.0,,,0,,0,,,,,,YES,NO
14787,1994-01-25,636.0,630,733.0,730,US,246,,57.0,60.0,,3.0,6.0,GSO,DCA,248.0,,,0,,0,,,,,,YES,YES
35804,2004-01-26,1633.0,1640,1944.0,2010,UA,508,N575UA,131.0,150.0,114.0,-26.0,-7.0,SEA,DEN,1024.0,8.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
13327,1993-01-03,1525.0,1455,2029.0,2015,US,98,,184.0,200.0,,14.0,30.0,PHX,IND,1489.0,,,0,,0,,,,,,YES,YES
5568,1989-01-05,1410.0,1405,1623.0,1614,UA,226,,73.0,69.0,,9.0,5.0,ORD,DTW,235.0,,,0,,0,,,,,,YES,YES
32832,2003-01-12,1540.0,1545,1616.0,1623,UA,1061,N367UA,36.0,38.0,16.0,-7.0,-5.0,DEN,COS,72.0,6.0,14.0,0,,0,,,,,,NO,NO
1526,1987-10-05,1101.0,1100,1203.0,1205,PS,1525,,62.0,65.0,,-2.0,1.0,LAX,SFO,337.0,,,0,,0,,,,,,NO,YES
41950,2007-01-02,1436.0,1415,1727.0,1730,WN,1852,N779,111.0,135.0,102.0,-3.0,21.0,MDW,ISP,765.0,3.0,6.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
32789,2003-01-25,1327.0,1330,1617.0,1630,UA,1060,N462UA,110.0,120.0,90.0,-13.0,-3.0,ORD,ATL,606.0,5.0,15.0,0,,0,,,,,,NO,NO
29962,2001-01-12,753.0,800,949.0,1007,US,445,N508Aä,116.0,127.0,89.0,-18.0,-7.0,PHL,IND,587.0,5.0,22.0,0,,0,,,,,,NO,NO
29095,2001-01-27,1457.0,1455,1715.0,1706,US,421,N894äâ,78.0,71.0,51.0,9.0,2.0,BHM,CLT,351.0,19.0,8.0,0,,0,,,,,,YES,YES
19829,1996-01-20,1928.0,0,2057.0,0,AA,1107,N533AA,149.0,153.0,126.0,1.0,5.0,DFW,PHX,868.0,4.0,19.0,0,,0,,,,,,YES,YES
7018,1990-01-14,648.0,650,746.0,758,US,43,,58.0,68.0,,-12.0,-2.0,CLE,PHL,363.0,,,0,,0,,,,,,NO,NO
38908,2006-01-11,2020.0,2010,2152.0,2200,US,1165,N179UW,92.0,110.0,70.0,-8.0,10.0,PHL,CLT,448.0,9.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
15713,1994-01-11,1035.0,1035,1136.0,1127,US,272,,61.0,52.0,,9.0,0.0,MDT,PIT,185.0,,,0,,0,,,,,,YES,NO
35227,2004-01-02,1408.0,1325,1851.0,1820,UA,492,N807UA,163.0,175.0,135.0,31.0,43.0,LAX,DFW,1235.0,11.0,17.0,0,,0,11.0,0.0,0.0,0.0,20.0,YES,YES
25629,1999-01-14,1420.0,1420,1524.0,1530,WN,552,N653,64.0,70.0,55.0,-6.0,0.0,ABQ,PHX,328.0,2.0,7.0,0,,0,,,,,,NO,NO
38277,2006-01-11,1607.0,1610,1703.0,1701,US,396,N588US,56.0,51.0,36.0,2.0,-3.0,CLT,RDU,130.0,3.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
698,1987-10-29,956.0,957,1117.0,1109,PS,1490,,81.0,72.0,,8.0,-1.0,OAK,SNA,371.0,,,0,,0,,,,,,YES,NO
15134,1994-01-23,1559.0,1600,1740.0,1723,US,254,,101.0,83.0,,17.0,-1.0,BOS,EWR,200.0,,,0,,0,,,,,,YES,NO
17097,1995-01-02,800.0,800,908.0,914,US,1058,N427US,68.0,74.0,53.0,-6.0,0.0,RDU,PHL,336.0,7.0,8.0,0,,0,,,,,,NO,NO
14120,1994-01-26,651.0,650,949.0,924,US,229,,178.0,154.0,,25.0,1.0,PBI,PHL,951.0,,,0,,0,,,,,,YES,YES
21956,1997-01-18,1346.0,1330,1516.0,1512,UA,1403,N7443U,90.0,102.0,81.0,4.0,16.0,DEN,PHX,602.0,2.0,7.0,0,,0,,,,,,YES,YES
43267,2008-01-03,2122.0,2045,2338.0,2330,WN,2876,N209WN,136.0,165.0,117.0,8.0,37.0,PHL,MCO,861.0,3.0,16.0,0,,0,,,,,,YES,YES
5499,1989-01-28,1140.0,1000,1453.0,1132,UA,225,,253.0,152.0,,201.0,100.0,ORD,DEN,888.0,,,0,,0,,,,,,YES,YES
41643,2007-01-02,1913.0,1915,2036.0,2035,WN,961,N717SA,83.0,80.0,66.0,1.0,-2.0,LAX,SMF,373.0,4.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
26411,2000-01-27,810.0,755,1057.0,1050,WN,440,N733,227.0,235.0,216.0,7.0,15.0,BNA,PHX,1448.0,5.0,6.0,0,,0,,,,,,YES,YES
20476,1997-01-24,1434.0,1435,1612.0,1558,HP,2834,N155AW,158.0,143.0,141.0,14.0,-1.0,AUS,PHX,872.0,7.0,10.0,0,,0,,,,,,YES,NO
22711,1998-01-16,823.0,815,1053.0,1057,US,175,N533AU,270.0,282.0,252.0,-4.0,8.0,CLT,PHX,1774.0,1.0,17.0,0,,0,,,,,,NO,YES
42549,2008-01-03,656.0,650,938.0,925,WN,322,N460WN,162.0,155.0,147.0,13.0,6.0,MCO,BUF,1011.0,3.0,12.0,0,,0,,,,,,YES,YES
33149,2003-01-07,1930.0,1935,2147.0,2212,UA,1069,N418UA,197.0,217.0,183.0,-25.0,-5.0,ORD,BOI,1437.0,4.0,10.0,0,,0,,,,,,NO,NO
30835,2002-01-16,2042.0,2045,2136.0,2136,US,759,N339äâ,54.0,51.0,38.0,0.0,-3.0,PIT,CMH,144.0,2.0,14.0,0,,0,,,,,,NO,NO
38967,2006-01-11,1130.0,1125,1419.0,1413,US,437,N184UW,169.0,168.0,139.0,6.0,5.0,PHL,PBI,951.0,5.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
3514,1988-01-09,625.0,625,718.0,717,PS,1447,,53.0,52.0,,1.0,0.0,LAS,BUR,223.0,,,0,,0,,,,,,YES,NO
3011,1988-01-28,1400.0,1400,1511.0,1515,PS,1418,,71.0,75.0,,-4.0,0.0,SFO,LAX,337.0,,,0,,0,,,,,,NO,NO
2023,1988-01-03,957.0,950,1048.0,1050,PI,943,,51.0,60.0,,-2.0,7.0,LGA,SYR,198.0,,,0,,0,,,,,,NO,YES
1585,1987-10-20,1800.0,1800,1915.0,1911,PS,1526,,75.0,71.0,,4.0,0.0,SFO,LAX,337.0,,,0,,0,,,,,,YES,NO
33986,2004-01-15,627.0,630,859.0,915,UA,462,N828UA,92.0,105.0,78.0,-16.0,-3.0,ORD,CLT,599.0,4.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
19805,1996-01-27,1011.0,0,1143.0,0,AA,713,N458AA,152.0,155.0,131.0,13.0,16.0,DFW,PHX,868.0,3.0,18.0,0,,0,,,,,,YES,YES
34850,2004-01-07,1826.0,1805,2047.0,2016,UA,482,N371UA,81.0,71.0,48.0,31.0,21.0,ORD,CVG,264.0,10.0,23.0,0,,0,0.0,0.0,14.0,0.0,17.0,YES,YES
26892,2000-01-12,,730,,1033,HP,241,N901AW,,303.0,,,,BWI,PHX,1999.0,0.0,0.0,1,,0,,,,,,YES,YES
41262,2007-01-02,950.0,950,1230.0,1235,WN,708,N712SW,160.0,165.0,150.0,-5.0,0.0,ISP,MCO,972.0,5.0,5.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
25811,1999-01-07,1523.0,1505,1629.0,1615,WN,1427,N686,66.0,70.0,57.0,14.0,18.0,ABQ,PHX,328.0,3.0,6.0,0,,0,,,,,,YES,YES
40706,2007-01-02,1943.0,1925,2049.0,2030,WN,2219,N230,66.0,65.0,52.0,19.0,18.0,BWI,PVD,328.0,5.0,9.0,0,,0,0.0,0.0,1.0,0.0,18.0,YES,YES
23579,1998-01-02,1655.0,1635,1843.0,1823,UA,2767,N353UA,108.0,108.0,92.0,20.0,20.0,DEN,PHX,602.0,6.0,10.0,0,,0,,,,,,YES,YES
30363,2002-01-11,701.0,700,1045.0,1042,US,744,N588äâ,164.0,162.0,142.0,3.0,1.0,IAH,PIT,1117.0,4.0,18.0,0,,0,,,,,,YES,YES
4995,1989-01-26,1553.0,1540,1759.0,1755,UA,209,,246.0,255.0,,4.0,13.0,ORD,PDX,1739.0,,,0,,0,,,,,,YES,YES
32037,2003-01-14,1357.0,1400,1524.0,1539,UA,1021,N523UA,87.0,99.0,67.0,-15.0,-3.0,BOS,IAD,413.0,4.0,16.0,0,,0,,,,,,NO,NO
36808,2005-01-06,1417.0,1350,1658.0,1608,UA,570,N531UA,101.0,78.0,54.0,50.0,27.0,ORD,CLE,316.0,9.0,38.0,0,,0,27.0,0.0,23.0,0.0,0.0,YES,YES
42811,2008-01-03,1038.0,1010,1322.0,1300,WN,3501,N732SW,224.0,230.0,208.0,22.0,28.0,MDW,PHX,1444.0,5.0,11.0,0,,0,22.0,0.0,0.0,0.0,0.0,YES,YES
27768,2000-01-10,941.0,920,1136.0,1109,UA,2755,N383UA,115.0,109.0,99.0,27.0,21.0,DEN,PHX,602.0,5.0,11.0,0,,0,,,,,,YES,YES
11664,1992-01-16,2147.0,2145,2303.0,2308,US,86,,76.0,83.0,,-5.0,2.0,PIT,PVD,467.0,,,0,,0,,,,,,NO,YES
7830,1990-01-12,2212.0,2155,2332.0,2309,US,58,,80.0,74.0,,23.0,17.0,PIT,EWR,319.0,,,0,,0,,,,,,YES,YES
29592,2001-01-18,2111.0,2105,2151.0,2144,US,433,N801äâ,100.0,99.0,79.0,7.0,6.0,PIT,MKE,431.0,2.0,19.0,0,,0,,,,,,YES,YES
17862,1995-01-09,2050.0,2017,2350.0,2321,TW,446,N54327,120.0,124.0,98.0,29.0,33.0,STL,PHL,813.0,5.0,17.0,0,,0,,,,,,YES,YES
32164,2003-01-23,1444.0,1445,1611.0,1610,UA,1027,N368UA,87.0,85.0,56.0,1.0,-1.0,ORD,MSP,334.0,2.0,29.0,0,,0,,,,,,YES,NO
23990,1999-01-29,1907.0,1908,2000.0,2005,US,1244,N929VJ,53.0,57.0,43.0,-5.0,-1.0,RIC,PHL,198.0,2.0,8.0,0,,0,,,,,,NO,NO
5450,1989-01-09,1408.0,1350,1634.0,1627,UA,224,,86.0,97.0,,7.0,18.0,ORD,ABE,654.0,,,0,,0,,,,,,YES,YES
31851,2002-01-22,1243.0,1245,1454.0,1508,US,802,N822äâ,131.0,143.0,116.0,-14.0,-2.0,TPA,PIT,873.0,6.0,9.0,0,,0,,,,,,NO,NO
17510,1995-01-29,1502.0,1455,1715.0,1726,US,1030,N560AU,133.0,151.0,121.0,-11.0,7.0,RSW,PHL,992.0,5.0,7.0,0,,0,,,,,,NO,YES
32357,2003-01-08,2110.0,2115,2326.0,2350,UA,1042,N805UA,136.0,155.0,120.0,-24.0,-5.0,IAD,MIA,921.0,7.0,9.0,0,,0,,,,,,NO,NO
6961,1990-01-15,1651.0,1640,1815.0,1806,US,42,,84.0,86.0,,9.0,11.0,DAY,EWR,533.0,,,0,,0,,,,,,YES,YES
5408,1989-01-25,1356.0,1215,1502.0,1339,UA,223,,126.0,144.0,,83.0,101.0,DEN,FAT,844.0,,,0,,0,,,,,,YES,YES
37391,2005-01-27,815.0,740,935.0,855,UA,589,N929UA,140.0,135.0,124.0,40.0,35.0,RIC,ORD,642.0,8.0,8.0,0,,0,35.0,0.0,5.0,0.0,0.0,YES,YES
16240,1995-01-12,650.0,650,743.0,749,US,243,N850US,53.0,59.0,42.0,-6.0,0.0,ORF,PHL,211.0,6.0,5.0,0,,0,,,,,,NO,NO
17460,1995-01-10,1248.0,1250,1537.0,1521,US,484,N415US,169.0,151.0,155.0,16.0,-2.0,RSW,PHL,992.0,5.0,9.0,0,,0,,,,,,YES,NO
10032,1992-01-09,940.0,940,1106.0,1120,US,53,,266.0,280.0,,-14.0,0.0,IND,LAX,1814.0,,,0,,0,,,,,,NO,NO
17062,1995-01-29,1816.0,1815,1933.0,1945,US,1561,N586US,77.0,90.0,65.0,-12.0,1.0,PWM,PHL,365.0,6.0,6.0,0,,0,,,,,,NO,YES
11121,1992-01-25,802.0,800,1529.0,1527,US,76,,267.0,267.0,,2.0,2.0,SAN,PIT,2106.0,,,0,,0,,,,,,YES,YES
16349,1995-01-01,703.0,700,916.0,930,US,182,N301AU,133.0,150.0,118.0,-14.0,3.0,PBI,PHL,951.0,4.0,11.0,0,,0,,,,,,NO,YES
17919,1995-01-04,614.0,615,907.0,916,US,89,N443US,113.0,121.0,97.0,-9.0,-1.0,STL,PHL,813.0,5.0,11.0,0,,0,,,,,,NO,NO
18795,1996-01-08,,830,,1109,US,175,UNKNOW,,279.0,,,,CLT,PHX,1774.0,0.0,0.0,1,,0,,,,,,YES,YES
33859,2003-01-01,1111.0,1115,1304.0,1308,UA,1087,N540UA,173.0,173.0,157.0,-4.0,-4.0,DEN,SEA,1024.0,4.0,12.0,0,,0,,,,,,NO,NO
35900,2004-01-16,1008.0,1015,1505.0,1509,UA,510,N325UA,177.0,174.0,155.0,-4.0,-7.0,DEN,ATL,1199.0,11.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
1673,1987-10-09,1831.0,1724,1938.0,1830,PS,1530,,67.0,66.0,,68.0,67.0,SCK,LAX,315.0,,,0,,0,,,,,,YES,YES
17775,1995-01-15,1442.0,1420,1803.0,1727,TW,98,N9307R,141.0,127.0,113.0,36.0,22.0,STL,PHL,813.0,9.0,19.0,0,,0,,,,,,YES,YES
12754,1993-01-16,1327.0,1325,2053.0,2045,US,86,,266.0,260.0,,8.0,2.0,SAN,PIT,2106.0,,,0,,0,,,,,,YES,YES
38795,2006-01-11,1653.0,1700,2000.0,2013,US,566,N700UW,127.0,133.0,117.0,-13.0,-7.0,MSY,DCA,969.0,3.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
16591,1995-01-30,634.0,630,730.0,734,US,600,N563US,56.0,64.0,41.0,-4.0,4.0,PIT,PHL,267.0,6.0,9.0,0,,0,,,,,,NO,YES
26142,2000-01-05,626.0,627,757.0,754,HP,2632,N181AW,151.0,147.0,135.0,3.0,-1.0,AUS,PHX,872.0,7.0,9.0,0,,0,,,,,,YES,NO
28499,2001-01-16,2040.0,2045,2144.0,2200,US,397,-N958å,64.0,75.0,53.0,-16.0,-5.0,PIT,SBN,328.0,4.0,7.0,0,,0,,,,,,NO,NO
31094,2002-01-10,1145.0,1155,1435.0,1452,US,768,N585äâ,110.0,117.0,88.0,-17.0,-10.0,ORD,PHL,678.0,5.0,17.0,0,,0,,,,,,NO,NO
36817,2005-01-15,1332.0,1335,1547.0,1553,UA,570,N822UA,75.0,78.0,49.0,-6.0,-3.0,ORD,CLE,316.0,5.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
41187,2007-01-02,936.0,940,1020.0,1035,WN,305,N744SW,44.0,55.0,33.0,-15.0,-4.0,HOU,SAT,192.0,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
9687,1991-01-24,841.0,840,1114.0,1109,US,144,,333.0,329.0,,5.0,1.0,TPA,LAX,2158.0,,,0,,0,,,,,,YES,YES
18293,1996-01-22,715.0,715,834.0,840,WN,403,N399,139.0,145.0,125.0,-6.0,0.0,AUS,PHX,872.0,5.0,9.0,0,,0,,,,,,NO,NO
24486,1999-01-02,1249.0,1222,2045.0,2024,US,66,N609AU,296.0,302.0,277.0,21.0,27.0,SFO,PHL,2521.0,7.0,12.0,0,,0,,,,,,YES,YES
22214,1998-01-30,1443.0,1445,1751.0,1833,HP,2602,N632AW,308.0,348.0,293.0,-42.0,-2.0,BOS,PHX,2300.0,4.0,11.0,0,,0,,,,,,NO,NO
760,1987-10-05,630.0,630,744.0,746,PS,1492,,74.0,76.0,,-2.0,0.0,OAK,SNA,371.0,,,0,,0,,,,,,NO,NO
28663,2001-01-02,1908.0,1911,2140.0,2138,US,402,N887äâ,92.0,87.0,77.0,2.0,-3.0,MEM,CLT,512.0,5.0,10.0,0,,0,,,,,,YES,NO
20226,1997-01-20,1818.0,1735,2002.0,1945,DL,689,N125DL,224.0,250.0,206.0,17.0,43.0,ATL,PHX,1587.0,4.0,14.0,0,,0,,,,,,YES,YES
9941,1991-01-17,708.0,700,901.0,821,US,150,,113.0,81.0,,40.0,8.0,CLE,LGA,418.0,,,0,,0,,,,,,YES,YES
15021,1994-01-27,1812.0,1755,1937.0,1915,US,251,,85.0,80.0,,22.0,17.0,SWF,PIT,328.0,,,0,,0,,,,,,YES,YES
39570,2006-01-12,852.0,850,1022.0,1030,US,423,N577US,90.0,100.0,73.0,-8.0,2.0,CLE,CLT,430.0,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
41419,2007-01-02,1647.0,1625,1812.0,1755,WN,2286,N410,85.0,90.0,67.0,17.0,22.0,LAS,OAK,407.0,8.0,10.0,0,,0,8.0,0.0,0.0,0.0,9.0,YES,YES
19078,1996-01-16,1210.0,1210,1358.0,1350,HP,1241,N181AW,108.0,100.0,91.0,8.0,0.0,COS,PHX,551.0,5.0,12.0,0,,0,,,,,,YES,NO
18397,1996-01-03,1550.0,1525,1829.0,1815,WN,1364,N342,219.0,230.0,204.0,14.0,25.0,BNA,PHX,1448.0,3.0,12.0,0,,0,,,,,,YES,YES
2493,1988-01-30,1849.0,1850,2009.0,1955,PI,954,,80.0,65.0,,14.0,-1.0,GSO,BWI,278.0,,,0,,0,,,,,,YES,NO
40334,2007-01-02,1121.0,1120,1218.0,1240,WN,1482,N499,177.0,200.0,160.0,-22.0,1.0,AUS,LAX,1242.0,7.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
13476,1993-01-25,717.0,700,914.0,903,US,101,,117.0,123.0,,11.0,17.0,BOS,CLE,563.0,,,0,,0,,,,,,YES,YES
42018,2008-01-03,1424.0,1355,1531.0,1520,WN,2871,N709SW,127.0,145.0,113.0,11.0,29.0,ISP,MDW,765.0,8.0,6.0,0,,0,,,,,,YES,YES
29554,2001-01-10,1910.0,1910,2024.0,2014,US,433,N809äâ,74.0,64.0,48.0,10.0,0.0,AVP,PIT,243.0,8.0,18.0,0,,0,,,,,,YES,NO
11281,1992-01-14,1501.0,1500,2016.0,2015,US,80,,195.0,195.0,,1.0,1.0,PHX,IND,1489.0,,,0,,0,,,,,,YES,YES
1589,1987-10-24,1805.0,1800,1923.0,1911,PS,1526,,78.0,71.0,,12.0,5.0,SFO,LAX,337.0,,,0,,0,,,,,,YES,YES
28724,2001-01-07,830.0,834,1007.0,1010,US,403,-N923å,97.0,96.0,77.0,-3.0,-4.0,DTW,CLT,500.0,5.0,15.0,0,,0,,,,,,NO,NO
21717,1997-01-20,1645.0,1645,1834.0,1834,HP,2602,N637AW,109.0,109.0,93.0,0.0,0.0,DEN,PHX,602.0,3.0,13.0,0,,0,,,,,,NO,NO
6331,1990-01-07,2134.0,2120,2220.0,2210,US,33,,46.0,50.0,,10.0,14.0,SFO,RNO,192.0,,,0,,0,,,,,,YES,YES
9765,1991-01-10,2143.0,2145,2232.0,2237,US,147,,49.0,52.0,,-5.0,-2.0,DAY,FNT,213.0,,,0,,0,,,,,,NO,NO
30080,2002-01-20,931.0,935,1115.0,1118,US,728,N427äâ,104.0,103.0,81.0,-3.0,-4.0,CLT,BUF,546.0,3.0,20.0,0,,0,,,,,,NO,NO
14657,1994-01-08,657.0,700,819.0,834,US,244,,82.0,94.0,,-15.0,-3.0,MLB,CLT,490.0,,,0,,0,,,,,,NO,NO
39574,2006-01-12,1951.0,1955,2122.0,2131,US,628,N767UW,91.0,96.0,70.0,-9.0,-4.0,CLT,ABE,481.0,4.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
23143,1998-01-19,1131.0,1135,1333.0,1327,HP,2024,N308AW,122.0,112.0,103.0,6.0,-4.0,DEN,PHX,602.0,9.0,10.0,0,,0,,,,,,YES,NO
19760,1996-01-13,925.0,0,1039.0,0,AA,563,N476AA,134.0,152.0,124.0,-16.0,2.0,DFW,PHX,868.0,2.0,8.0,0,,0,,,,,,NO,YES
3528,1988-01-26,615.0,615,709.0,708,PS,1447,,54.0,53.0,,1.0,0.0,LAS,BUR,223.0,,,0,,0,,,,,,YES,NO
